product_id,product_name,brand,category,corpus_scope,vintage_label,version_id,evidence_id,evidence_kind,source_domain,source_url,source_title,source_owner,panel_acquisition_state,ocr_priority,ocr_gap_category,ocr_access_state,ocr_recommended_action,registry_priority,promotion_blocker,ground_truth_fields_missing,image_reference,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,rights_review_status,allowed_public_output,candidate_only,manual_verified
mcdonalds_world_famous_fries,McDonald's World Famous Fries,,fast food,full_corpus_shell,Current SKU anchor,current_2020s,mcdonalds_world_famous_fries__current_2020s__498__1,panel_source_candidate,mcdonalds.com,https://www.mcdonalds.com/us/en-us/product/small-french-fries.html,McDonald's Small World Famous Fries official product page,mcdonalds.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,mcdonalds_world_famous_fries__current_2020s__498__1;mcdonalds_world_famous_fries:mcdonalds_world_famous_fries__current_2020s__498__1;https://www.mcdonalds.com/us/en-us/product/small-french-fries.html,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
milky_way_bar,Milky Way Bar,,candy,full_corpus_shell,Current SKU anchor,current_2020s,milky_way_bar__current_2020s__927__5,panel_source_candidate,target.com,https://www.target.com/p/-/A-87922432,Target Milky Way Chocolate Candy Bars 36 count 1.84 oz page,target.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,milky_way_bar__current_2020s__927__5;milky_way_bar:milky_way_bar__current_2020s__927__5;https://www.target.com/p/-/A-87922432,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
miracle_whip_original,Miracle Whip Original,,condiments,full_corpus_shell,Current SKU anchor,current_2020s,miracle_whip_original__current_2020s__955__3,panel_source_candidate,kraftheinz.com,https://www.kraftheinz.com/miracle-whip/products/00021000647002-mayo-like-dressing,Miracle Whip Original Mayo-like Dressing official product page,kraftheinz.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,miracle_whip_original__current_2020s__955__3;miracle_whip_original:miracle_whip_original__current_2020s__955__3;https://www.kraftheinz.com/miracle-whip/products/00021000647002-mayo-like-dressing,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
mountain_dew_original,Mountain Dew Original,,beverages,full_corpus_shell,Current SKU anchor,current_2020s,mountain_dew_original__current_2020s__34__3,panel_source_candidate,smartlabel.pepsico.info,https://smartlabel.pepsico.info/012000809897-0001-en-US/index.html,"Mountain Dew, 12 fl oz can - SmartLabel",smartlabel.pepsico.info,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mountain_dew_original__current_2020s__34__3;mountain_dew_original:mountain_dew_original__current_2020s__34__3;https://smartlabel.pepsico.info/012000809897-0001-en-US/index.html,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
nilla_wafers,Nilla Wafers,,cookies,full_corpus_shell,Current SKU anchor,current_2020s,nilla_wafers__current_2020s__64__5,panel_source_candidate,walmart.com,https://www.walmart.com/ip/17176262,"Nilla Wafers Mini Cookies, 11 oz - Walmart",walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,nilla_wafers__current_2020s__64__5;nilla_wafers:nilla_wafers__current_2020s__64__5;https://www.walmart.com/ip/17176262,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
nutella_hazelnut_spread,Nutella Hazelnut Spread,,spreads,full_corpus_shell,Current SKU anchor,current_2020s,nutella_hazelnut_spread__current_2020s__878__5,panel_source_candidate,vitcofoods.com,https://www.vitcofoods.com/productspecs/3298.pdf,Nutella foodservice product specification PDF,vitcofoods.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,nutella_hazelnut_spread__current_2020s__878__5;nutella_hazelnut_spread:nutella_hazelnut_spread__current_2020s__878__5;https://www.vitcofoods.com/productspecs/3298.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
oscar_mayer_bologna,Oscar Mayer Bologna,,meat,full_corpus_shell,Current SKU anchor,current_2020s,oscar_mayer_bologna__current_2020s__822__4,panel_source_candidate,thefreshgrocer.com,https://www.thefreshgrocer.com/product/oscar-mayer-original-bologna-16-oz-id-00044700008577,Oscar Mayer Original Bologna 16 oz The Fresh Grocer page,thefreshgrocer.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,oscar_mayer_bologna__current_2020s__822__4;oscar_mayer_bologna:oscar_mayer_bologna__current_2020s__822__4;https://www.thefreshgrocer.com/product/oscar-mayer-original-bologna-16-oz-id-00044700008577,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
oscar_mayer_wieners,Oscar Mayer Wieners,,meat,full_corpus_shell,Earliest label hunt,earliest_verified_label,oscar_mayer_wieners__earliest_verified_label__791__1,panel_source_candidate,in.gov,https://www.in.gov/health/food-protection/files/Kraft_Foods_Group_Inc_RECALL_Food.pdf,2014 Kraft Foods Oscar Mayer Classic Wieners recall notice with label context,in.gov,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,oscar_mayer_wieners__earliest_verified_label__791__1;oscar_mayer_wieners:oscar_mayer_wieners__earliest_verified_label__791__1;https://www.in.gov/health/food-protection/files/Kraft_Foods_Group_Inc_RECALL_Food.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
oscar_mayer_wieners,Oscar Mayer Wieners,,meat,full_corpus_shell,Current SKU anchor,current_2020s,oscar_mayer_wieners__current_2020s__110__2,panel_source_candidate,oscarmayer.com,https://www.oscarmayer.com/products/00044700097014-classic-wieners-hot-dogs-mega-pack/,Oscar Mayer Classic Wieners Hot Dogs Mega Pack - Oscar Mayer,oscarmayer.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,oscar_mayer_wieners__current_2020s__110__2;oscar_mayer_wieners:oscar_mayer_wieners__current_2020s__110__2;https://www.oscarmayer.com/products/00044700097014-classic-wieners-hot-dogs-mega-pack/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
panera_broccoli_cheddar_soup,Panera Broccoli Cheddar Soup,,fast food,full_corpus_shell,Current SKU anchor,current_2020s,panera_broccoli_cheddar_soup__current_2020s__832__3,panel_source_candidate,blountfinefoods.com,https://blountfinefoods.com/images/documents/nutritionals/Panera_16oz_Retail/Panera_16oz_BrocChed_69091.pdf,Panera Bread 16 oz retail Broccoli Cheddar Soup PDF - Blount Fine Foods,blountfinefoods.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,panera_broccoli_cheddar_soup__current_2020s__832__3;panera_broccoli_cheddar_soup:panera_broccoli_cheddar_soup__current_2020s__832__3;https://blountfinefoods.com/images/documents/nutritionals/Panera_16oz_Retail/Panera_16oz_BrocChed_69091.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
pearl_milling_pancake_mix_original,Pearl Milling Company Original Pancake Mix,,breakfast,full_corpus_shell,Current SKU anchor,current_2020s,pearl_milling_pancake_mix_original__current_2020s__742__6,panel_source_candidate,pearlmillingcompany.com,https://www.pearlmillingcompany.com/productos-esp/pancake_waffle_mixes/original_pancakes,Pearl Milling Company Original pancake and waffle mix page,pearlmillingcompany.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,pearl_milling_pancake_mix_original__current_2020s__742__6;pearl_milling_pancake_mix_original:pearl_milling_pancake_mix_original__current_2020s__742__6;https://www.pearlmillingcompany.com/productos-esp/pancake_waffle_mixes/original_pancakes,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
